index,train_loss,train_acc,train_precision,train_recall,train_f1-score,val_loss,val_acc,val_precision,val_recall,val_f1-score
1,1.8220928546082746,36.31647491455078,34.252594552289764,35.2815552897658,34.15575817217459,1.6106770747312629,45.41599655151367,44.835401566438115,44.50185992557089,40.65215530601454
2,1.5364264712203461,51.011722564697266,50.30658641043589,50.42103975725547,50.0819753624288,1.3113393343515658,62.86349105834961,63.39442358270187,62.54995838671678,62.344922903814556
3,1.312729174130005,62.681907653808594,62.76276130495383,62.676500598916824,62.66123519894795,1.1296947217141677,71.98101806640625,73.01367732038733,72.04960074888143,72.2034498252575
4,1.1675271599082009,70.24344635009766,70.6043670623893,70.43299605241663,70.49317971838694,1.062949822965847,74.62641906738281,76.44832080826423,75.0645987501478,74.76819064519358
5,1.0890830969193666,74.1185302734375,74.51969004782585,74.3908828958548,74.44172825587553,1.0010715210765166,78.04927825927734,79.46618413933759,78.19718213003326,78.39933509896387
6,1.0356388770330307,76.5888900756836,77.04623943143905,76.9296763212265,76.97491155639486,0.9255543959737786,81.69426727294922,82.48827242304809,81.98627821189876,82.09660155682774
7,0.9977370183372771,78.4820785522461,78.92601481442536,78.82927925016212,78.86649128472146,0.9184582796736179,81.89620971679688,82.83235724237194,82.27934151191467,82.18440996121372
8,0.9707382594750933,79.65886688232422,80.11573598713954,80.01092713196117,80.05370159544826,0.9025704108648038,82.96648406982422,83.859371085843,83.18152174898454,83.34801108406738
9,0.9488789526905638,80.7593002319336,81.2186923001716,81.14353939641245,81.17124662461177,0.8734839362166039,83.92568969726562,84.53942326739849,84.30127561873434,84.33872564568193
10,0.9328739814757444,81.26347351074219,81.73419166680213,81.66699304253527,81.69157428835027,0.8745598371271556,83.66316986083984,84.1787689213586,84.19025621346054,83.95278058834434
11,0.9164639397936247,81.98661804199219,82.45812512337393,82.37590306294261,82.40683235860728,0.8763052191410773,83.63288116455078,85.15647212667203,83.88455573225691,84.221463473585
12,0.9044227403485856,82.72660064697266,83.18899137976626,83.1284406663911,83.1494521772364,0.8169291637633267,86.4701156616211,87.18291188214918,86.81015473014567,86.84963233319824
13,0.8998807426347949,82.87145233154297,83.32941658670653,83.27292185844568,83.29375607799149,0.8406330383652054,85.47052001953125,85.94562140462907,85.94618304161382,85.83280542854376
14,0.8909010540612344,83.54855346679688,84.03631470509217,83.95774776856719,83.98959240408743,0.8309894876256706,85.77342987060547,86.38916686788629,85.90122661681079,85.93084872613669
15,0.8861281726050197,83.42616271972656,83.921350812931,83.84199350846406,83.874294695974,0.8202918745781955,86.15711212158203,86.96752244424725,86.54355454121348,86.57183755064119
16,0.8806670207344196,83.77201080322266,84.24564377682738,84.18861794833703,84.20840159526348,0.8135732663659941,86.62156677246094,87.27033441751308,86.90598586838482,86.87173020310546
17,0.8733600265809285,84.11112213134766,84.59223958021222,84.51710165989154,84.54312772876109,0.8160079713784435,86.2580795288086,87.04862272260323,86.7613579988545,86.72143221339508
18,0.8708183246467596,84.19758605957031,84.662643945887,84.60137534909296,84.62240759518649,0.8037867526823176,86.78311920166016,87.233525102653,87.18533620675008,87.15325820507138
19,0.8670984548263913,84.29864501953125,84.75532067102567,84.7181993570345,84.72959574707684,0.8241993962081453,85.89459228515625,86.61764315406587,86.34591674543174,86.31923665969624
20,0.8635558452573646,84.5771255493164,85.04636636648145,84.99589397549208,85.01330524589399,0.7966827172454994,87.29806518554688,87.63631281604513,87.6358135695761,87.59384770992024
21,0.8597693023945503,84.82415771484375,85.30512343104941,85.23960480317567,85.26593926167958,0.8044097207859761,86.73263549804688,87.27124496641433,87.04166370407944,87.0336422854627
22,0.8568013073020473,84.85222625732422,85.3011425084801,85.27465887693262,85.28038274957036,0.8156833275069327,86.1874008178711,87.43745389060221,86.43271814835286,86.66364687722567
23,0.8543715324390718,84.99371337890625,85.44492867089477,85.41084128445249,85.42271126133704,0.8171671389185362,86.1167221069336,87.55069714184472,86.64579201663759,86.52654460819177
24,0.8487956327497638,85.21379852294922,85.67472559902826,85.62058749998556,85.64107643166865,0.7921838418539968,87.5302963256836,88.05805198812074,87.93040149224004,87.88236924546436
25,0.8472588609072788,85.42378234863281,85.86575138806153,85.83585683146408,85.84442036511388,0.8053748296612877,86.59127807617188,87.43493185919823,86.90316899039817,86.90727347586562
26,0.8470917873210373,85.34517669677734,85.79381432044322,85.7486583019297,85.76479969813852,0.7939145889536438,87.39903259277344,87.8113542473426,87.74935330983962,87.6425111631161
27,0.8431543870941153,85.58098602294922,86.04676714684963,85.9921276086323,86.01440607938795,0.7792672661279053,88.12601470947266,88.72394334611998,88.56316381964875,88.54571162516066
28,0.8407299173764946,85.56751251220703,86.02060010447329,85.99079597737645,85.99956143296623,0.7969055168077903,87.22738647460938,88.36625283600023,87.76852644497673,87.74421765607325
29,0.8390720885968491,85.75054168701172,86.20933710336327,86.1540646685545,86.17272781034325,0.8064083033309036,86.48020935058594,87.69999552107488,86.87358710557625,86.94589546271428
30,0.8348851733356768,85.97960662841797,86.42937891523496,86.3934859376693,86.40536650502361,0.7852178757140632,87.48990631103516,87.90151404294728,87.94040041604859,87.80356051769316
31,0.8347324398066815,85.91223907470703,86.38766400182215,86.3331252102908,86.35404610031807,0.7674402284506642,88.73182678222656,89.47002218248643,89.06040933002633,89.0014981588574
32,0.8309151172488017,86.27717590332031,86.71703821630416,86.6774166426614,86.69134763366179,0.81038622680889,86.55088806152344,87.25757424052757,86.97394487353063,86.90479988226036
33,0.8250902168535732,86.43101501464844,86.87303900147916,86.83950278464938,86.84957574855893,0.7572195136104146,89.14580535888672,89.61706409482916,89.50442254903786,89.47231020981724
34,0.8241216604053396,86.39732360839844,86.84301255215793,86.8092405954824,86.8190226845787,0.7870808304415381,87.40913391113281,88.25120652835932,87.86146059849226,87.80399976420182
35,0.8234179527734707,86.44448852539062,86.88189479026028,86.84456999258805,86.85570046664657,0.7659127758469836,88.45921325683594,88.8614760048219,88.83678562163698,88.74838552402638
36,0.8199354430518045,86.59383392333984,87.036596935135,87.00664093291608,87.01674398258628,0.7581832587044921,89.09532165527344,89.85650116441063,89.37781387815507,89.48340813384988
37,0.8162799500600922,86.6466064453125,87.10172064383076,87.06678636596432,87.07800361678245,0.7803860162302058,88.17649841308594,88.69588057786468,88.42682928181135,88.47598423605078
38,0.8147894498730494,86.86219787597656,87.30260236074479,87.2788205884097,87.28568385750981,0.7802790568988042,87.9947509765625,88.5869606020553,88.35110654825445,88.30534051204894
39,0.8119032241717287,86.92171478271484,87.36445518383086,87.34034867312045,87.34732505291177,0.760374189386075,88.74192810058594,89.52079926346596,89.16690721076101,89.1812554490765
40,0.8096001786569704,87.05982971191406,87.5005027383415,87.4795380275155,87.48439081614474,0.7610159829282992,88.89337921142578,89.38777427804837,89.32570252594608,89.30710677280452
41,0.8062872894367982,87.24959564208984,87.69906752871564,87.66854692292469,87.67844572055809,0.7659336462352118,88.44911193847656,89.42482659826393,88.83874824271336,88.89419377550828
42,0.8021654127486267,87.44834899902344,87.87580231374805,87.85744815686834,87.861755113941,0.7681055456062896,87.89378356933594,88.63902162737283,88.29541612673312,88.12306061394827
43,0.8000001434987712,87.38996124267578,87.8204102506105,87.79236548204541,87.80097347874633,0.7573407006379284,88.75202178955078,89.55160025447675,89.14637395044866,89.12333641064589
44,0.794377304701937,87.79083251953125,88.20175661513821,88.18192813779382,88.18570074323355,0.7608708460997302,88.87318420410156,89.62721862389024,89.26168397930381,89.25634423483494
45,0.7951118367270005,87.76612854003906,88.19263813217046,88.16884238973812,88.17589469341279,0.7676138488849646,88.5601806640625,89.22669227387281,89.05642561199386,88.96643948753811
46,0.7911061691886608,87.80879974365234,88.23657945221423,88.2099507944121,88.21435969916959,0.7423649424497454,89.6607437133789,90.16388846060467,90.0505875713508,90.0396983812505
47,0.7876790351590106,88.04460144042969,88.45481596255405,88.44235659888058,88.44055219206012,0.7538864225486176,89.00444793701172,89.84419063232585,89.36372834797169,89.37945860762306
48,0.7846226287624881,88.28826904296875,88.69424349726576,88.684512432715,88.68367335220171,0.7577743618861924,88.68134307861328,89.40348657839907,89.11401528514695,89.11561498703112
49,0.7835020891012925,88.32420349121094,88.73170224285745,88.71335205737122,88.71706657150675,0.7319663479948275,89.98384857177734,90.50574138101857,90.36801438024605,90.36341288923056
50,0.7811050571386137,88.24223327636719,88.65813166845093,88.63942395856704,88.64268585608285,0.7424290594261181,89.8323974609375,90.21867777504686,90.12217343174802,90.0838699438073
51,0.7752745396963264,88.61390686035156,89.00759215598141,88.9973250740485,88.99618524503823,0.7338691779407815,90.10501098632812,90.87584190668805,90.48844189260822,90.51805960096509
52,0.7739313101215924,88.62401580810547,89.0227446913231,89.00748237872409,89.00873621667228,0.7225511056733632,90.6502456665039,91.08047748946268,91.02769053370298,90.93923868073962
53,0.7697486187479627,88.80592346191406,89.21824902146585,89.2023840726547,89.20710583383291,0.7236144241300654,90.6502456665039,91.2476197232815,90.94004432850859,91.01489121174411
54,0.7656566798044458,89.04509735107422,89.43698542428912,89.43187372827,89.43083635837685,0.7285386101494699,90.5088882446289,90.78244203369455,90.92181873393375,90.79352716188124
55,0.764528565063264,89.16412353515625,89.56000904641643,89.54860035437189,89.55051310776132,0.7228289492103318,90.28675842285156,90.79744188629736,90.65278090946654,90.67873103593942
56,0.7628181525969565,89.12482452392578,89.5278761128154,89.5142541438098,89.51714990687303,0.71600116830265,90.98344421386719,91.36671452040812,91.32074820941301,91.31489273791067
57,0.7580370214552576,89.3920669555664,89.77648616661538,89.77668356228246,89.7718376766063,0.7312327113983512,90.19588470458984,90.56428241980436,90.5377705854221,90.47569645054541
58,0.752704197913676,89.56050109863281,89.95845980312282,89.94708423410593,89.94857212169416,0.716853432200837,90.6502456665039,91.7266713923617,91.07014805944881,91.14830740659919
59,0.7483475847056646,89.91983032226562,90.30863143402566,90.30268662886107,90.3007935774034,0.710698891725987,90.97335052490234,91.60068008898578,91.37765370830891,91.40125532930217
60,0.7470464717343777,89.90522766113281,90.29006431945022,90.28440197670501,90.28405180149913,0.7153799701391784,90.9329605102539,91.4908689727434,91.22386078903597,91.17797142421995
61,0.7415980050514981,90.02874755859375,90.42668768182749,90.41346620803591,90.41585265664536,0.6934052244526889,92.0840072631836,92.38131686313808,92.31801278517332,92.33028321712598
62,0.7417748585327297,90.10735321044922,90.49808320365266,90.49875682697557,90.49605568403588,0.6989263629297062,91.69023132324219,92.03849444309395,92.00689012456503,91.98183306630528
63,0.7370213320197024,90.27803039550781,90.65911040536653,90.65278661108404,90.65319028230313,0.7062299976633901,91.43780517578125,91.94774259851368,91.74535698856572,91.76064056642548
64,0.733684771488435,90.52281951904297,90.88078083671658,90.88436724246917,90.87916562967335,0.6938268011721733,91.72052001953125,92.35509822711917,92.08628803558673,92.12421485960523
65,0.7278246305269858,90.79680633544922,91.1837467537892,91.17488727643091,91.17594834070881,0.6858697631825152,91.93255615234375,92.26801402566088,92.31981231971098,92.25217013683692
66,0.7249008709477127,90.88887786865234,91.25781430626934,91.244133172543,91.2484908121473,0.6944830249122348,91.9931411743164,92.26874021396942,92.35200013529722,92.26572366480615
67,0.7223521647931345,91.04496002197266,91.39457547278995,91.40134113676041,91.3943105555746,0.6862284310992585,92.19507598876953,92.49588412042709,92.55330434004149,92.47634928985076
68,0.7173357353958345,91.23136138916016,91.57024539691662,91.5862329996456,91.57523525162254,0.6777233731765931,92.47779083251953,92.81089742451294,92.79978336903585,92.76977008438354
69,0.7148273863618511,91.36161804199219,91.71354754829873,91.70905244105296,91.70801179208614,0.6686768872672406,93.01292419433594,93.27443266541205,93.35005216520854,93.28755608491178
70,0.7116892388237067,91.5109634399414,91.86362032542424,91.85844260298342,91.85922741413606,0.6785662982113334,92.34652709960938,92.66412700953103,92.70868280377675,92.64251269459436
71,0.7051299942233689,91.79280853271484,92.12938030093017,92.14128062578521,92.13284535618591,0.6710954395172477,92.74031066894531,93.07254584739174,93.01629590497865,93.012490572549
72,0.7013130607341118,92.00503540039062,92.35043432627313,92.35627959493705,92.34946299205103,0.6764642740682562,92.49798583984375,92.82832195419758,92.83355886873363,92.78845175966572
73,0.6968404103794673,92.16336059570312,92.50641237116969,92.50908840291511,92.50561531975146,0.6726961063645382,92.55856323242188,93.04840313744144,92.91803527007163,92.89744772075386
